Source,Target,Type,ID,Label,Weight
Dinah Washington,Annie Ross,Directed,9543,LJ,1
Dinah Washington,Jimmy Scott,Directed,9542,LJ,1
Dinah Washington,Abbey Lincoln,Directed,9541,LJ,1
Dinah Washington,Charles Davis,Directed,9538,LJ,1
Dinah Washington,Gerald Wiggins,Directed,9539,LJ,1
Louie Bellson,Lawrence Brown,Directed,9357,LJ,1
Louie Bellson,Ray Nance,Directed,9175,LJ,1
Louie Bellson,Harry Carney,Directed,9346,LJ,1
Louie Bellson,Jimmy Hamilton,Directed,9268,LJ,1
Louie Bellson,Johnny Hodges,Directed,9434,LJ,1
Louie Bellson,Oscar Pettiford,Directed,9178,LJ,1
Louie Bellson,Sonny Greer,Directed,9380,LJ,1
Louie Bellson,Duke Ellington,Directed,9409,LJ,1
Louie Bellson,Russell Procope,Directed,9276,LJ,1
Louie Bellson,Billy Strayhorn,Directed,9373,LJ,1
Louie Bellson,Rex Stewart,Directed,9159,LJ,1
Louie Bellson,Juan Tizol,Directed,9344,LJ,1
Louie Bellson,Cat Anderson,Directed,9406,LJ,1
Louie Bellson,Joya Sherrill,Directed,9414,LJ,1
Louie Bellson,Jo Jones,Directed,9171,LJ,1
Louie Bellson,Shadow Wilson,Directed,9236,LJ,1
Louie Bellson,J. C. Heard,Directed,9370,LJ,1
Louie Bellson,Count Basie,Directed,9251,LJ,1
Louie Bellson,Lionel Hampton,Directed,9238,LJ,1
Louie Bellson,Freddie Green,Directed,9282,LJ,1
Louie Bellson,Sweets Edison,Directed,9202,LJ,1
Louie Bellson,Meade Lux Lewis,Directed,9441,LJ,1
Louie Bellson,Billie Holiday,Directed,4789,CH,1
Louie Bellson,Gene Krupa,Directed,9349,LJ,1
Louie Bellson,Mel Powell,Directed,9340,LJ,1
Louie Bellson,Steve Allen,Directed,9280,LJ,1
Louie Bellson,Flip Phillips,Directed,4775,CH,1
Louie Bellson,Charlie Christian,Directed,9189,LJ,1
Louie Bellson,Fletcher Henderson,Directed,9160,LJ,1
Louie Bellson,Benny Goodman,Directed,9411,LJ,1
Louie Bellson,Hazel Scott,Directed,4807,CH,1
Louie Bellson,Teddy Wilson,Directed,9293,LJ,1
Louie Bellson,Mary Lou Williams,Directed,4799,CH,1
Louie Bellson,Cozy Cole,Directed,9335,LJ,1
Louie Bellson,Lena Horne,Directed,4801,CH,1
Louie Bellson,John Kirby,Directed,9179,LJ,1
Louie Bellson,Art Tatum,Directed,9437,LJ,1
Louie Bellson,Horace Silver,Directed,4785,CH,1
Louie Bellson,Thelonious Monk,Directed,4786,CH,1
Louie Bellson,Lucky Thompson,Directed,4787,CH,1
Louie Bellson,Billy Taylor,Directed,4788,CH,1
Louie Bellson,Lee Konitz,Directed,4791,CH,1
Louie Bellson,Wynton Kelly,Directed,4793,CH,1
Louie Bellson,Sahib Shihab,Directed,4797,CH,1
Louie Bellson,Gigi Gryce,Directed,4804,CH,1
Louie Bellson,Charles Mingus,Directed,4805,CH,1
Louie Bellson,Dinah Washington,Directed,4806,CH,1
Louie Bellson,Barry Ulanov,Directed,4809,CH,1
Louie Bellson,Sammy Davis Jr,Directed,4810,CH,1
Louie Bellson,Lennie Tristano,Directed,4812,CH,1
Louie Bellson,Tommy Potter,Directed,4813,CH,1
Louie Bellson,Harry Edison,Directed,9360,LJ,1
Louie Bellson,Charlie Parker,Directed,9267,LJ,1
Louie Bellson,Coleman Hawkins,Directed,9240,LJ,1
Louie Bellson,Jimmie Lunceford,Directed,9231,LJ,1
Louie Bellson,Cab Calloway,Directed,9199,LJ,1
Louie Bellson,Gus Johnson,Directed,9331,LJ,1
Louie Bellson,Frank Foster,Directed,9427,LJ,1
Louie Bellson,Frank Wess,Directed,9283,LJ,1
Louie Bellson,Dave Tough,Directed,9285,LJ,1
Louie Bellson,Tommy Dorsey,Directed,9403,LJ,1
Louie Bellson,George Wettling,Directed,9424,LJ,1
Louie Bellson,Woody Herman,Directed,9260,LJ,1
Louie Bellson,Baby Dodds,Directed,9289,LJ,1
Louie Bellson,Artie Shaw,Directed,9418,LJ,1
Louie Bellson,Louis Armstrong,Directed,9162,LJ,1
Louie Bellson,Herb Ellis,Directed,4783,CH,1
Louie Bellson,Benny Carter,Directed,9316,LJ,1
Louie Bellson,Max Roach,Directed,9194,LJ,1
Louie Bellson,John Coltrane,Directed,9277,LJ,1
Louie Bellson,Terry Gibbs,Directed,9167,LJ,1
Louie Bellson,Leonard Feather,Directed,9352,LJ,1
Louie Bellson,Jack Costanzo,Directed,9358,LJ,1
Louie Bellson,Nat King Cole,Directed,9217,LJ,1
Louie Bellson,Don Lamond,Directed,9425,LJ,1
Louie Bellson,Earl Swope,Directed,9446,LJ,1
Louie Bellson,Dave Brubeck,Directed,9334,LJ,1
Louie Bellson,Harry James,Directed,9429,LJ,1
Louie Bellson,Glenn Miller,Directed,9193,LJ,1
Louie Bellson,Louis Jordan,Directed,9321,LJ,1
Louie Bellson,Johnny Hartman,Directed,9436,LJ,1
Louie Bellson,Mert Oliver,Directed,9208,LJ,1
Louie Bellson,Milt Jackson,Directed,9367,LJ,1
Louie Bellson,Shelly Manne,Directed,9253,LJ,1
Louie Bellson,Buddy Childers,Directed,9363,LJ,1
Louie Bellson,Barney Bigard,Directed,9212,LJ,1
Louie Bellson,Stan Kenton,Directed,9259,LJ,1
Louie Bellson,Conte Candoli,Directed,9416,LJ,1
Louie Bellson,Chano Pozo,Directed,9389,LJ,1
Louie Bellson,Bill Robinson,Directed,9205,LJ,1
Louie Bellson,Peg Leg Bates,Directed,9298,LJ,1
Louie Bellson,Clark Terry,Directed,9266,LJ,1
Louie Bellson,Joe Williams,Directed,9419,LJ,1
Louie Bellson,Bob Cranshaw,Directed,9448,LJ,1
Louie Bellson,Ron Carter,Directed,9391,LJ,1
Louie Bellson,Louis Bellson,Directed,9377,LJ,1
Louie Bellson,Zutty Singleton,Directed,9408,LJ,1
Louie Bellson,Al Jolson,Directed,9281,LJ,1
Louie Bellson,Ed Shaughnessy,Directed,9172,LJ,1
Louie Bellson,Joe Morello,Directed,9384,LJ,1
Louie Bellson,Tony Bennett,Directed,9226,LJ,1
Louie Bellson,Alan Dawson,Directed,9228,LJ,1
Louie Bellson,Norman Granz,Directed,9187,LJ,1
Louie Bellson,Fred Astaire,Directed,9200,LJ,1
Louie Bellson,Sam Woodyard,Directed,9314,LJ,1
Louie Bellson,Sonny Rollins,Directed,9288,LJ,1
Louie Bellson,Billy Cobham,Directed,9165,LJ,1
Louie Bellson,Sam Rivers,Directed,9420,LJ,1
Louie Bellson,Steve Gadd,Directed,9247,LJ,1
Louie Bellson,Dennis Chambers,Directed,9269,LJ,1
Louie Bellson,Dave Weckl,Directed,9345,LJ,1
Louie Bellson,Quincy Jones,Directed,9323,LJ,1
Louie Bellson,Bing Crosby,Directed,9315,LJ,1
Louie Bellson,Chick Webb,Directed,9252,LJ,1
Louie Bellson,Tony Williams,Directed,9169,LJ,1
Louie Bellson,Thad Jones,Directed,9313,LJ,1
Louie Bellson,Howard Johnson,Directed,9244,LJ,1
Louie Bellson,Willie Smith,Directed,9447,LJ,1
Louie Bellson,Sonny Payne,Directed,9262,LJ,1
Louie Bellson,Don Redman,Directed,9166,LJ,1
Louie Bellson,John Thomas,Directed,9432,LJ,1
Louie Bellson,Mickey Roker,Directed,9306,LJ,1
Louie Bellson,Baby Laurence,Directed,9245,LJ,1
Louie Bellson,Bill Bailey,Directed,9324,LJ,1
Louie Bellson,Ethel Waters,Directed,9329,LJ,1
Louie Bellson,Bubber Miley,Directed,9261,LJ,1
Louie Bellson,Big Sid Catlett,Directed,9399,LJ,1
Louie Bellson,Elvin Jones,Directed,9327,LJ,1
Louie Bellson,Paul Barbarin,Directed,9195,LJ,1
Louie Bellson,James Brown,Directed,9168,LJ,1
Louie Bellson,Arthur Fiedler,Directed,9443,LJ,1
Louie Bellson,Ronald Reagan,Directed,9234,LJ,1
Louie Bellson,Mel Lewis,Directed,9415,LJ,1
Louie Bellson,Bunny Briggs,Directed,9196,LJ,1
Louie Bellson,Walter Winchell,Directed,9319,LJ,1
Louie Bellson,Luther Henderson,Directed,9431,LJ,1
Louie Bellson,Peggy Lee,Directed,9445,LJ,1
Louie Bellson,Tina Turner,Directed,9292,LJ,1
Louie Bellson,Bill Cosby,Directed,9180,LJ,1
Louie Bellson,Ernie Wilkins,Directed,9376,LJ,1
Louie Bellson,Ed Thigpen,Directed,9317,LJ,1
Louie Bellson,Ravi Shankar,Directed,9413,LJ,1
Louie Bellson,Al Grey,Directed,9211,LJ,1
Louie Bellson,Marshall Royal,Directed,9182,LJ,1
Louie Bellson,Joshua Redman,Directed,9312,LJ,1
Louie Bellson,Earl Palmer,Directed,9341,LJ,1
Louie Bellson,Zoot Sims,Directed,9222,LJ,1
Louie Bellson,Charlie Barnet,Directed,9405,LJ,1
Louie Bellson,William Vacchiano,Directed,9309,LJ,1
Louie Bellson,Christian McBride,Directed,9161,LJ,1
Louie Bellson,Ed Straight,Directed,9164,LJ,1
Louie Bellson,Frank Strazzeri,Directed,9170,LJ,1
Louie Bellson,Lucille Ball,Directed,9174,LJ,1
Louie Bellson,Patricia Willard,Directed,9176,LJ,1
Louie Bellson,Trevor Feldman,Directed,9177,LJ,1
Louie Bellson,Buster Cooper,Directed,9181,LJ,1
Louie Bellson,Mike Manieri,Directed,9184,LJ,1
Louie Bellson,Alla Rakha,Directed,9185,LJ,1
Louie Bellson,Buddy Baker,Directed,9186,LJ,1
Louie Bellson,O&#039;Neill Spencer,Directed,9188,LJ,1
Louie Bellson,John Heard,Directed,9190,LJ,1
Louie Bellson,Pete Christlieb,Directed,9191,LJ,1
Louie Bellson,Bela Bartok,Directed,9192,LJ,1
Louie Bellson,Joe Pass,Directed,9197,LJ,1
Louie Bellson,Blue Mitchell,Directed,9198,LJ,1
Louie Bellson,Candy Candido,Directed,9201,LJ,1
Louie Bellson,Joel Leach,Directed,9203,LJ,1
Louie Bellson,Francisco Aguabella,Directed,9204,LJ,1
Louie Bellson,Jose Bettancourt,Directed,9206,LJ,1
Louie Bellson,Speckled Red,Directed,9207,LJ,1
Louie Bellson,Doc Severinsen,Directed,9209,LJ,1
Louie Bellson,John Lamb,Directed,9210,LJ,1
Louie Bellson,George Steinbrenner,Directed,9213,LJ,1
Louie Bellson,Butch Miles,Directed,9214,LJ,1
Louie Bellson,Johnny Coles,Directed,9216,LJ,1
Louie Bellson,Ted Reed,Directed,9218,LJ,1
Louie Bellson,Burt Porter,Directed,9219,LJ,1
Louie Bellson,Maurice Perez,Directed,9220,LJ,1
Louie Bellson,Tom Whaley,Directed,9221,LJ,1
Louie Bellson,Vic Feldman,Directed,9224,LJ,1
Louie Bellson,Charley Wilcoxon,Directed,9225,LJ,1
Louie Bellson,Clare Fischer,Directed,9229,LJ,1
Louie Bellson,Cliff Hill,Directed,9230,LJ,1
Louie Bellson,Max Manne,Directed,9232,LJ,1
Louie Bellson,Neal Hefti,Directed,9233,LJ,1
Louie Bellson,Benny Bailey,Directed,9235,LJ,1
Louie Bellson,Frank Ippolito,Directed,9237,LJ,1
Louie Bellson,Nicholas Payton,Directed,9239,LJ,1
Louie Bellson,Tommy Newsome,Directed,9241,LJ,1
Louie Bellson,Angelo Tompros,Directed,9242,LJ,1
Louie Bellson,Jimmie Rowles,Directed,9243,LJ,1
Louie Bellson,Billy Gladstone,Directed,9246,LJ,1
Louie Bellson,Virgil Donati,Directed,9248,LJ,1
Louie Bellson,Joe Romano,Directed,9249,LJ,1
Louie Bellson,Teddy Hale,Directed,9250,LJ,1
Louie Bellson,Milt Grayson,Directed,9254,LJ,1
Louie Bellson,Will Bradley,Directed,9255,LJ,1
Louie Bellson,Leon &quot;Ndugu&quot; Chancler,Directed,9256,LJ,1
Louie Bellson,Gil Breines,Directed,9257,LJ,1
Louie Bellson,Betty Hutton,Directed,9258,LJ,1
Louie Bellson,George Lawrence Stone,Directed,9263,LJ,1
Louie Bellson,David Friedman,Directed,9264,LJ,1
Louie Bellson,Dick Cheney,Directed,9270,LJ,1
Louie Bellson,Snooky Young,Directed,9271,LJ,1
Louie Bellson,Vic Firth,Directed,9272,LJ,1
Louie Bellson,Wayne Newton,Directed,9273,LJ,1
Louie Bellson,June Haver,Directed,9274,LJ,1
Louie Bellson,Jackie Gleason,Directed,9275,LJ,1
Louie Bellson,Thomas Lang,Directed,9278,LJ,1
Louie Bellson,Sandy Nelson,Directed,9279,LJ,1
Louie Bellson,Keely Smith,Directed,9284,LJ,1
Louie Bellson,Dave Barbour,Directed,9286,LJ,1
Louie Bellson,Ralph Peterson,Directed,9287,LJ,1
Louie Bellson,Barry Harris,Directed,9290,LJ,1
Louie Bellson,Harvey Mason,Directed,9294,LJ,1
Louie Bellson,Jeff Hamilton,Directed,9295,LJ,1
Louie Bellson,David Garibaldi,Directed,9297,LJ,1
Louie Bellson,Louis Prima,Directed,9299,LJ,1
Louie Bellson,Maceo Parker,Directed,9300,LJ,1
Louie Bellson,Joe Nanton,Directed,9302,LJ,1
Louie Bellson,Ignacio Berroa,Directed,9303,LJ,1
Louie Bellson,Ted Nash,Directed,9304,LJ,1
Louie Bellson,John Bunch,Directed,9307,LJ,1
Louie Bellson,Mickey Hart,Directed,9308,LJ,1
Louie Bellson,Argo Percy Walker,Directed,9310,LJ,1
Louie Bellson,Cachao Lopez,Directed,9311,LJ,1
Louie Bellson,Stan Irwin,Directed,9318,LJ,1
Louie Bellson,Jimmy Crawford,Directed,9322,LJ,1
Louie Bellson,Don Menza,Directed,9325,LJ,1
Louie Bellson,Giovanni Hidalgo,Directed,9326,LJ,1
Louie Bellson,John McLaughlin,Directed,9328,LJ,1
Louie Bellson,Jimmy Cheatham,Directed,9330,LJ,1
Louie Bellson,Maurice Ravel,Directed,9332,LJ,1
Louie Bellson,Harold Farberman,Directed,9333,LJ,1
Louie Bellson,Wild Bill Davis,Directed,9336,LJ,1
Louie Bellson,Gregg Bissonette,Directed,9337,LJ,1
Louie Bellson,Bernie Mac,Directed,9338,LJ,1
Louie Bellson,Paul Humphrey,Directed,9339,LJ,1
Louie Bellson,Bill Holman,Directed,9342,LJ,1
Louie Bellson,Jon Faddis,Directed,9343,LJ,1
Louie Bellson,Jim Chapin,Directed,9347,LJ,1
Louie Bellson,Carol Channing,Directed,9350,LJ,1
Louie Bellson,Karl Glassman,Directed,9351,LJ,1
Louie Bellson,Jeff Castleman,Directed,9353,LJ,1
Louie Bellson,Ronnie Scott,Directed,9354,LJ,1
Louie Bellson,Stan Levey,Directed,9355,LJ,1
Louie Bellson,Murray Spivack,Directed,9356,LJ,1
Louie Bellson,Remo Belli,Directed,9359,LJ,1
Louie Bellson,Bud Hobgood,Directed,9362,LJ,1
Louie Bellson,Randy Brecker,Directed,9364,LJ,1
Louie Bellson,Pat LaBarbera,Directed,9365,LJ,1
Louie Bellson,Frank Rosolino,Directed,9366,LJ,1
Louie Bellson,Stanley Dance,Directed,9368,LJ,1
Louie Bellson,Rosemary Clooney,Directed,9369,LJ,1
Louie Bellson,Butch Ballard,Directed,9371,LJ,1
Louie Bellson,Morris Goldenberg,Directed,9372,LJ,1
Louie Bellson,Jason Harnell,Directed,9374,LJ,1
Louie Bellson,Manolo Badrena,Directed,9375,LJ,1
Louie Bellson,Ray McKinley,Directed,9378,LJ,1
Louie Bellson,James Taylor,Directed,9379,LJ,1
Louie Bellson,Sam Rowland,Directed,9381,LJ,1
Louie Bellson,Marky Markowitz,Directed,9382,LJ,1
Louie Bellson,Jimmy Cleveland,Directed,9383,LJ,1
Louie Bellson,Andy Williams,Directed,9385,LJ,1
Louie Bellson,Lou Levy,Directed,9386,LJ,1
Louie Bellson,Keith Copeland,Directed,9388,LJ,1
Louie Bellson,Jerry Winters,Directed,9390,LJ,1
Louie Bellson,Luis Conte,Directed,9392,LJ,1
Louie Bellson,Billy May,Directed,9393,LJ,1
Louie Bellson,Vinnie Colaiuta,Directed,9394,LJ,1
Louie Bellson,Alex Acuna,Directed,9395,LJ,1
Louie Bellson,Ron Falter,Directed,9396,LJ,1
Louie Bellson,Leon Mobley,Directed,9397,LJ,1
Louie Bellson,Ted FioRito,Directed,9401,LJ,1
Louie Bellson,Zakir Hussain,Directed,9402,LJ,1
Louie Bellson,Emil Richards,Directed,9404,LJ,1
Louie Bellson,Bobby Shew,Directed,9410,LJ,1
Louie Bellson,Bob Florence,Directed,9412,LJ,1
Louie Bellson,Harold Jones,Directed,9417,LJ,1
Louie Bellson,Carmen Cavallaro,Directed,9421,LJ,1
Louie Bellson,Steve Smith,Directed,9422,LJ,1
Louie Bellson,Horacio &quot;El Negro&quot; Hernandez,Directed,9423,LJ,1
Louie Bellson,Dannie Richmond,Directed,9426,LJ,1
Louie Bellson,Perry Como,Directed,9428,LJ,1
Louie Bellson,Michael Brecker,Directed,9430,LJ,1
Louie Bellson,Charlie Smith,Directed,9435,LJ,1
Louie Bellson,Nicholas Brothers,Directed,9439,LJ,1
Louie Bellson,Roy Knapp,Directed,9440,LJ,1
Louie Bellson,Oliver Nelson,Directed,9442,LJ,1
Louie Bellson,Marty Berman,Directed,9444,LJ,1
Louie Bellson,Nick DiMaio,Directed,9449,LJ,1
Louie Bellson,George Duvivier,Directed,9451,LJ,1
Pearl Bailey,Lester Young,Directed,5650,CH,1
Pearl Bailey,Sarah Vaughan,Directed,5639,CH,1
Pearl Bailey,Erroll Garner,Directed,5630,CH,1
Pearl Bailey,Dizzy Gillespie,Directed,5631,CH,1
Pearl Bailey,Billie Holiday,Directed,5623,CH,1
Pearl Bailey,Hazel Scott,Directed,5643,CH,1
Pearl Bailey,Mary Lou Williams,Directed,5635,CH,1
Pearl Bailey,Lena Horne,Directed,5637,CH,1
Pearl Bailey,Charlie Shavers,Directed,5638,CH,1
Pearl Bailey,Horace Silver,Directed,5619,CH,1
Pearl Bailey,Thelonious Monk,Directed,5620,CH,1
Pearl Bailey,Lucky Thompson,Directed,5621,CH,1
Pearl Bailey,Billy Taylor,Directed,5622,CH,1
Pearl Bailey,Lee Konitz,Directed,5625,CH,1
Pearl Bailey,Stan Getz,Directed,5626,CH,1
Pearl Bailey,Wynton Kelly,Directed,5627,CH,1
Pearl Bailey,Art Blakey,Directed,5628,CH,1
Pearl Bailey,Herb Jeffries,Directed,5629,CH,1
Pearl Bailey,Oscar Peterson,Directed,5632,CH,1
Pearl Bailey,Sahib Shihab,Directed,5633,CH,1
Pearl Bailey,Timmie Rogers,Directed,5636,CH,1
Pearl Bailey,Gigi Gryce,Directed,5640,CH,1
Pearl Bailey,Charles Mingus,Directed,5641,CH,1
Pearl Bailey,Dinah Washington,Directed,5642,CH,1
Pearl Bailey,Barry Ulanov,Directed,5645,CH,1
Pearl Bailey,Sammy Davis Jr,Directed,5646,CH,1
Pearl Bailey,Kenny Clarke,Directed,5647,CH,1
Pearl Bailey,Lennie Tristano,Directed,5648,CH,1
Pearl Bailey,Tommy Potter,Directed,5649,CH,1
Pearl Bailey,Jimmy Lewis,Directed,7983,LJ,1
Barry Ulanov,Lester Young,Directed,3725,CH,1
Barry Ulanov,Sarah Vaughan,Directed,3714,CH,1
Barry Ulanov,Erroll Garner,Directed,3705,CH,1
Barry Ulanov,Dizzy Gillespie,Directed,3706,CH,1
Barry Ulanov,Milt Hinton,Directed,3699,CH,1
Barry Ulanov,Billie Holiday,Directed,3698,CH,1
Barry Ulanov,Hazel Scott,Directed,3718,CH,1
Barry Ulanov,Lena Horne,Directed,3712,CH,1
Barry Ulanov,Charlie Shavers,Directed,3713,CH,1
Barry Ulanov,Horace Silver,Directed,3694,CH,1
Barry Ulanov,Thelonious Monk,Directed,3695,CH,1
Barry Ulanov,Lucky Thompson,Directed,3696,CH,1
Barry Ulanov,Billy Taylor,Directed,3697,CH,1
Barry Ulanov,Lee Konitz,Directed,3700,CH,1
Barry Ulanov,Stan Getz,Directed,3701,CH,1
Barry Ulanov,Wynton Kelly,Directed,3702,CH,1
Barry Ulanov,Art Blakey,Directed,3703,CH,1
Barry Ulanov,Herb Jeffries,Directed,3704,CH,1
Barry Ulanov,Oscar Peterson,Directed,3707,CH,1
Barry Ulanov,Sahib Shihab,Directed,3708,CH,1
Barry Ulanov,Roy Haynes,Directed,3709,CH,1
Barry Ulanov,Timmie Rogers,Directed,3711,CH,1
Barry Ulanov,Gigi Gryce,Directed,3715,CH,1
Barry Ulanov,Charles Mingus,Directed,3716,CH,1
Barry Ulanov,Dinah Washington,Directed,3717,CH,1
Barry Ulanov,Louie Bellson,Directed,3719,CH,1
Barry Ulanov,Pearl Bailey,Directed,3720,CH,1
Barry Ulanov,Sammy Davis Jr,Directed,3721,CH,1
Barry Ulanov,Kenny Clarke,Directed,3722,CH,1
Barry Ulanov,Lennie Tristano,Directed,3723,CH,1
Barry Ulanov,Tommy Potter,Directed,3724,CH,1
Barry Ulanov,Dave Brubeck,Directed,9002,LJ,1
Sammy Davis Jr,Lester Young,Directed,4060,CH,1
Sammy Davis Jr,Sarah Vaughan,Directed,4049,CH,1
Sammy Davis Jr,Erroll Garner,Directed,4040,CH,1
Sammy Davis Jr,Dizzy Gillespie,Directed,4041,CH,1
Sammy Davis Jr,Milt Hinton,Directed,4034,CH,1
Sammy Davis Jr,Billie Holiday,Directed,4033,CH,1
Sammy Davis Jr,Hazel Scott,Directed,4053,CH,1
Sammy Davis Jr,Mary Lou Williams,Directed,4045,CH,1
Sammy Davis Jr,Lena Horne,Directed,4047,CH,1
Sammy Davis Jr,Charlie Shavers,Directed,4048,CH,1
Sammy Davis Jr,Horace Silver,Directed,4029,CH,1
Sammy Davis Jr,Thelonious Monk,Directed,4030,CH,1
Sammy Davis Jr,Lucky Thompson,Directed,4031,CH,1
Sammy Davis Jr,Billy Taylor,Directed,4032,CH,1
Sammy Davis Jr,Lee Konitz,Directed,4035,CH,1
Sammy Davis Jr,Stan Getz,Directed,4036,CH,1
Sammy Davis Jr,Wynton Kelly,Directed,4037,CH,1
Sammy Davis Jr,Art Blakey,Directed,4038,CH,1
Sammy Davis Jr,Herb Jeffries,Directed,4039,CH,1
Sammy Davis Jr,Oscar Peterson,Directed,4042,CH,1
Sammy Davis Jr,Sahib Shihab,Directed,4043,CH,1
Sammy Davis Jr,Roy Haynes,Directed,4044,CH,1
Sammy Davis Jr,Timmie Rogers,Directed,4046,CH,1
Sammy Davis Jr,Gigi Gryce,Directed,4050,CH,1
Sammy Davis Jr,Charles Mingus,Directed,4051,CH,1
Sammy Davis Jr,Dinah Washington,Directed,4052,CH,1
Sammy Davis Jr,Louie Bellson,Directed,4054,CH,1
Sammy Davis Jr,Pearl Bailey,Directed,4055,CH,1
Sammy Davis Jr,Barry Ulanov,Directed,4056,CH,1
Sammy Davis Jr,Kenny Clarke,Directed,4057,CH,1
Sammy Davis Jr,Lennie Tristano,Directed,4058,CH,1
Sammy Davis Jr,Tommy Potter,Directed,4059,CH,1
Sammy Davis Jr,Benny Powell,Directed,8754,LJ,1
Sammy Davis Jr,John Levy,Directed,8753,LJ,1
Sammy Davis Jr,Abbey Lincoln,Directed,8755,LJ,1
Kenny Clarke,Lester Young,Directed,6228,CH,1
Kenny Clarke,John Lewis,Directed,6233,CH,1
Kenny Clarke,Jimmy Jones,Directed,6235,CH,1
Kenny Clarke,Sarah Vaughan,Directed,6231,CH,1
Kenny Clarke,Erroll Garner,Directed,6251,CH,1
Kenny Clarke,Count Basie,Directed,6230,CH,1
Kenny Clarke,Dizzy Gillespie,Directed,6252,CH,1
Kenny Clarke,Milt Hinton,Directed,6245,CH,1
Kenny Clarke,Billie Holiday,Directed,6229,CH,1
Kenny Clarke,Hazel Scott,Directed,6262,CH,1
Kenny Clarke,Lena Horne,Directed,6257,CH,1
Kenny Clarke,Charlie Shavers,Directed,6258,CH,1
Kenny Clarke,Horace Silver,Directed,6241,CH,1
Kenny Clarke,Thelonious Monk,Directed,6242,CH,1
Kenny Clarke,Lucky Thompson,Directed,6243,CH,1
Kenny Clarke,Billy Taylor,Directed,6244,CH,1
Kenny Clarke,Lee Konitz,Directed,6246,CH,1
Kenny Clarke,Stan Getz,Directed,6247,CH,1
Kenny Clarke,Wynton Kelly,Directed,6248,CH,1
Kenny Clarke,Art Blakey,Directed,6249,CH,1
Kenny Clarke,Herb Jeffries,Directed,6250,CH,1
Kenny Clarke,Oscar Peterson,Directed,6253,CH,1
Kenny Clarke,Sahib Shihab,Directed,6254,CH,1
Kenny Clarke,Timmie Rogers,Directed,6256,CH,1
Kenny Clarke,Gigi Gryce,Directed,6259,CH,1
Kenny Clarke,Charles Mingus,Directed,6260,CH,1
Kenny Clarke,Dinah Washington,Directed,6261,CH,1
Kenny Clarke,Pearl Bailey,Directed,6264,CH,1
Kenny Clarke,Barry Ulanov,Directed,6265,CH,1
Kenny Clarke,Sammy Davis Jr,Directed,6266,CH,1
Kenny Clarke,Lennie Tristano,Directed,6267,CH,1
Kenny Clarke,Tommy Potter,Directed,6268,CH,1
Kenny Clarke,Charlie Parker,Directed,6225,CH,1
Kenny Clarke,Percy Heath,Directed,6239,CH,1
Kenny Clarke,Gus Johnson,Directed,6226,CH,1
Kenny Clarke,Joe Benjamin,Directed,6227,CH,1
Kenny Clarke,Benny Powell,Directed,6232,CH,1
Kenny Clarke,Frank Foster,Directed,6234,CH,1
Kenny Clarke,Frank Wess,Directed,6236,CH,1
Kenny Clarke,Joe Newman,Directed,6238,CH,1
Kenny Clarke,Henry Coker,Directed,6240,CH,1
Kenny Clarke,Annie Ross,Directed,9478,LJ,1
Kenny Clarke,Ed Shaughnessy,Directed,9477,LJ,1
Kenny Clarke,Slide Hampton,Directed,9473,LJ,1
Lennie Tristano,Harry Carney,Directed,1429,CH,1
Lennie Tristano,Oscar Pettiford,Directed,1434,CH,1
Lennie Tristano,Billy Strayhorn,Directed,1436,CH,1
Lennie Tristano,Lester Young,Directed,1468,CH,1
Lennie Tristano,Sarah Vaughan,Directed,1416,CH,1
Lennie Tristano,Erroll Garner,Directed,1452,CH,1
Lennie Tristano,Ella Fitzgerald,Directed,1441,CH,1
Lennie Tristano,Dizzy Gillespie,Directed,1439,CH,1
Lennie Tristano,Buck Clayton,Directed,1430,CH,1
Lennie Tristano,Helen Humes,Directed,1431,CH,1
Lennie Tristano,Milt Hinton,Directed,1448,CH,1
Lennie Tristano,Billie Holiday,Directed,1447,CH,1
Lennie Tristano,Flip Phillips,Directed,1435,CH,1
Lennie Tristano,Hank Jones,Directed,1433,CH,1
Lennie Tristano,Ray Brown,Directed,1440,CH,1
Lennie Tristano,Hazel Scott,Directed,1462,CH,1
Lennie Tristano,Mary Lou Williams,Directed,1455,CH,1
Lennie Tristano,Lena Horne,Directed,1457,CH,1
Lennie Tristano,Charlie Shavers,Directed,1458,CH,1
Lennie Tristano,Horace Silver,Directed,1443,CH,1
Lennie Tristano,Thelonious Monk,Directed,1444,CH,1
Lennie Tristano,Lucky Thompson,Directed,1445,CH,1
Lennie Tristano,Billy Taylor,Directed,1446,CH,1
Lennie Tristano,Lee Konitz,Directed,1424,CH,1
Lennie Tristano,Stan Getz,Directed,1422,CH,1
Lennie Tristano,Wynton Kelly,Directed,1449,CH,1
Lennie Tristano,Art Blakey,Directed,1450,CH,1
Lennie Tristano,Herb Jeffries,Directed,1451,CH,1
Lennie Tristano,Oscar Peterson,Directed,1453,CH,1
Lennie Tristano,Sahib Shihab,Directed,1454,CH,1
Lennie Tristano,Roy Haynes,Directed,1419,CH,1
Lennie Tristano,Timmie Rogers,Directed,1456,CH,1
Lennie Tristano,Gigi Gryce,Directed,1459,CH,1
Lennie Tristano,Charles Mingus,Directed,1460,CH,1
Lennie Tristano,Dinah Washington,Directed,1461,CH,1
Lennie Tristano,Louie Bellson,Directed,1463,CH,1
Lennie Tristano,Pearl Bailey,Directed,1464,CH,1
