http://dbpedia.org/resource/Steve_Allen,Joe Williams
Steve Allen,Louie Bellson
http://dbpedia.org/resource/Harry_Carney,Roy Haynes
Harry Carney,Toshiko Akiyoshi
Harry Carney,Louie Bellson
Harry Carney,John Levy
Harry Carney,Oscar Peterson
http://dbpedia.org/resource/Israel_Crosby,John Levy
Israel Crosby,Milt Hinton
Charlie Fowlkes,Benny Powell
Charlie Fowlkes,Clark Terry
http://dbpedia.org/resource/Lee_Blair,Danny Barker
Howard Johnson,Louie Bellson
Charlie Christian,Louie Bellson
Charlie Christian,Danny Barker
Charlie Christian,Milt Hinton
Charlie Christian,Roy Eldridge
Charlie Christian,Roy Haynes
Joe Smith,Mary Lou Williams
http://dbpedia.org/resource/Willie_%22Big_Eyes%22_Smith,Benny Waters
Willie Smith,Clark Terry
Willie Smith,Louie Bellson
Kate Smith,Jimmy Lewis
Morey Feld,Ed Shaughnessy
Morey Feld,Doc Cheatham
Richie Powell,Toshiko Akiyoshi
Tom Brown,Roy Haynes
Harold Land,Buster Williams
Harold Land,Charles McPherson
Jackie Robinson,Mona Hinton
Jackie Robinson,Clark Terry
http://dbpedia.org/resource/Willie_%22the_Lion%22_Smith,Danny Barker
http://dbpedia.org/resource/Joe_Marsala,Stanley Kay
http://dbpedia.org/resource/Tyree_Glenn,Danny Barker
Jimmy Hamilton,Louie Bellson
http://dbpedia.org/resource/Eddie_Safranski,Marian McPartland
http://dbpedia.org/resource/Henry_Coker,Buddy Tate
Count Basie,Marian McPartland
Count Basie,Danny Barker
Count Basie,Sonny Payne
Count Basie,Don Redman
Count Basie,Benny Powell
Count Basie,Jimmy Owens
Count Basie,Mona Hinton
Count Basie,Toshiko Akiyoshi
Count Basie,Benny Waters
Count Basie,Eddie Davis
Count Basie,Charles Davis
Count Basie,Joe Williams
Count Basie,Buddy DeFranco
Count Basie,Nancy Wilson
Count Basie,Vi Redd
Count Basie,Louie Bellson
Count Basie,Phil Woods
Count Basie,Dave Brubeck
Count Basie,Eubie Blake
Count Basie,Annie Ross
Count Basie,Doc Cheatham
Count Basie,Jimmy Scott
Count Basie,Clark Terry
Count Basie,Slide Hampton
Count Basie,Eva Jessye
Count Basie,Dave Wilborn
Count Basie,Fletcher Henderson
Count Basie,Jane Jarvis
Count Basie,Billy Taylor
Count Basie,Jimmy Lewis
Count Basie,Bob Haggart
Count Basie,Ed Shaughnessy
Count Basie,Harold Ousley
Count Basie,Bill Hughes
Count Basie,Abbey Lincoln
Count Basie,Lionel Hampton
Count Basie,Roy Eldridge
Count Basie,Fats Waller
Count Basie,Red Holloway
Count Basie,Mary Lou Williams
Count Basie,Oscar Peterson
Count Basie,Roy Haynes
Count Basie,Bill Berry
Count Basie,Buddy Tate
Count Basie,Stanley Kay
Count Basie,John Levy
Count Basie,Milt Hinton
http://dbpedia.org/resource/Benny_Carter,Marian McPartland
Benny Carter,Abbey Lincoln
Benny Carter,Roy Eldridge
Benny Carter,Benny Waters
Benny Carter,Mary Lou Williams
Benny Carter,Danny Barker
Benny Carter,Gerald Wiggins
Benny Carter,Louie Bellson
Benny Carter,Phil Woods
Benny Carter,Milt Hinton
Benny Carter,Jimmy Scott
Benny Carter,Oscar Peterson
Benny Carter,Joe Williams
Benny Carter,John Levy
http://id.loc.gov/authorities/names/no2009200155,Nancy Wilson
Clarence Williams,Danny Barker
http://dbpedia.org/resource/Wardell_Gray,Buddy DeFranco
http://dbpedia.org/resource/Sarah_Vaughan,Red Holloway
Sarah Vaughan,Gerald Wiggins
Sarah Vaughan,Buddy Tate
Sarah Vaughan,Harold Ousley
Sarah Vaughan,Toshiko Akiyoshi
Sarah Vaughan,Joe Williams
Sarah Vaughan,Abbey Lincoln
Sarah Vaughan,Jimmy Scott
Sarah Vaughan,Vi Redd
Sarah Vaughan,Louie Bellson
Sarah Vaughan,Milt Hinton
Sarah Vaughan,Clark Terry
Sarah Vaughan,John Levy
Sarah Vaughan,Roy Haynes
Sarah Vaughan,Phil Woods
Sarah Vaughan,Annie Ross
Sarah Vaughan,Mary Lou Williams
Sarah Vaughan,Buster Williams
Sarah Vaughan,Nancy Wilson
Sarah Vaughan,Billy Eckstine
http://dbpedia.org/resource/Lawrence_Brown_(musician),John Levy
Lawrence Brown,Louie Bellson
Lawrence Brown,Slide Hampton
Louis Armstrong,Louie Bellson
Louis Armstrong,Milt Hinton
Louis Armstrong,Dave Brubeck
Louis Armstrong,Billy Taylor
Louis Armstrong,Lionel Hampton
Louis Armstrong,Charles McPherson
Louis Armstrong,Jimmy Scott
Louis Armstrong,Roy Haynes
Louis Armstrong,Doc Cheatham
Louis Armstrong,Roy Eldridge
Louis Armstrong,Benny Waters
Louis Armstrong,Buster Williams
Louis Armstrong,Danny Barker
Louis Armstrong,Bob Haggart
Louis Armstrong,Jimmy Owens
Louis Armstrong,Marian McPartland
Louis Armstrong,Delfeayo Marsalis
Louis Armstrong,Harold Ousley
Louis Armstrong,Buddy DeFranco
Louis Armstrong,Abbey Lincoln
Louis Armstrong,Annie Ross
Louis Armstrong,Mary Lou Williams
Louis Armstrong,Toshiko Akiyoshi
Louis Armstrong,Gerald Wiggins
Louis Armstrong,Roswell Rudd
Louis Armstrong,Mona Hinton
Louis Armstrong,Leslie Johnson
John Thomas,Louie Bellson
John Coltrane,Buster Williams
John Coltrane,Abbey Lincoln
John Coltrane,Stanley Kay
John Coltrane,David Murray
John Coltrane,Sam Rivers
John Coltrane,Red Holloway
John Coltrane,Buddy DeFranco
John Coltrane,Delfeayo Marsalis
John Coltrane,Louie Bellson
John Coltrane,Phil Woods
John Coltrane,Charles Davis
John Coltrane,Roy Haynes
John Coltrane,Toshiko Akiyoshi
John Coltrane,Slide Hampton
John Coltrane,McCoy Tyner
John Coltrane,Benny Powell
John Coltrane,Annie Ross
John Coltrane,Jimmy Owens
Larry Adler,Annie Ross
Mert Oliver,Louie Bellson
Guy Lombardo,Mary Lou Williams
Guy Lombardo,Danny Barker
Guy Lombardo,Bob Haggart
Guy Lombardo,Phil Woods
Guy Lombardo,Mona Hinton
Guy Lombardo,Stanley Kay
Johnny Hodges,Oscar Peterson
Johnny Hodges,Benny Waters
Johnny Hodges,John Levy
Johnny Hodges,Mary Lou Williams
Johnny Hodges,Milt Hinton
Johnny Hodges,Stanley Kay
Johnny Hodges,Phil Woods
Johnny Hodges,Roy Haynes
Johnny Hodges,Lionel Hampton
Johnny Hodges,Louie Bellson
Frank Sinatra,Dave Brubeck
Frank Sinatra,Abbey Lincoln
Frank Sinatra,Stanley Kay
Frank Sinatra,Vi Redd
Frank Sinatra,John Levy
Frank Sinatra,Jimmy Lewis
Frank Sinatra,Benny Powell
Frank Sinatra,Toshiko Akiyoshi
Lena Horne,Clark Terry
Lena Horne,John Levy
Lena Horne,Gerald Wiggins
Lena Horne,Mona Hinton
Lena Horne,Nancy Wilson
Lena Horne,Buddy Tate
Lena Horne,Abbey Lincoln
Lena Horne,Lionel Hampton
Lena Horne,Mary Lou Williams
http://dbpedia.org/resource/Little_Brother_Montgomery,Danny Barker
http://dbpedia.org/resource/Buster_Bailey,Danny Barker
Buster Bailey,Jimmy Owens
http://dbpedia.org/resource/Oscar_Pettiford,John Levy
Oscar Pettiford,Louie Bellson
Oscar Pettiford,Jimmy Lewis
Oscar Pettiford,Phil Woods
Oscar Pettiford,Toshiko Akiyoshi
Oscar Pettiford,Mary Lou Williams
http://dbpedia.org/resource/Lee_Collins_(musician),Danny Barker
http://id.loc.gov/authorities/names/no98095009.html,Danny Barker
http://dbpedia.org/resource/Al_McKibbon,John Levy
http://dbpedia.org/resource/Paul_Bley,Sam Rivers
Charles Thomas,Joe Williams
http://dbpedia.org/resource/Tex_Beneke,Bob Haggart
Harry Belafonte,Buddy DeFranco
Harry Belafonte,John Levy
http://dbpedia.org/resource/Mary_Lou_Williams,Sammy Price
Mary Lou Williams,Jerry Burley
Mary Lou Williams,Joe Smith
Mary Lou Williams,Willis Scruggs
Mary Lou Williams,Eddie Heywood
Mary Lou Williams,Duke Ellington
Mary Lou Williams,Billy Eckstine
Mary Lou Williams,Rogers E. M. Whitaker
Mary Lou Williams,Ben Webster
Mary Lou Williams,Jelly Roll Morton
Mary Lou Williams,Piney Brown
Mary Lou Williams,Barry Ulanov
Mary Lou Williams,Guy Lombardo
Mary Lou Williams,Roy Eldridge
Mary Lou Williams,Jackie &quot;Moms&quot; Mabley
Mary Lou Williams,Jimmie Lunceford
Mary Lou Williams,Mickey Roker
Mary Lou Williams,Jack Hylton
Mary Lou Williams,Don Byas
Mary Lou Williams,Fletcher Burley
Mary Lou Williams,Tadd Dameron
Mary Lou Williams,Hazel Scott
Mary Lou Williams,Gertrude Saunders
Mary Lou Williams,Florence Mills
Mary Lou Williams,Theodore Bennett
Mary Lou Williams,Miles Davis
Mary Lou Williams,Dizzy Gillespie
Mary Lou Williams,Musa Kaleem
Mary Lou Williams,Sylvester Briscoe
Mary Lou Williams,Kenny Durham
Mary Lou Williams,Walter Page
Mary Lou Williams,Joe Turner
Mary Lou Williams,Baby Laurence
Mary Lou Williams,Sy Baron
Mary Lou Williams,Robert Sylvester
Mary Lou Williams,Margaret Warren
Mary Lou Williams,Benny Goodman
Mary Lou Williams,Bill Bailey
Mary Lou Williams,Ethel Waters
Mary Lou Williams,Mildred Bailey
Mary Lou Williams,Moe Asch
Mary Lou Williams,Kenny Clarke
Mary Lou Williams,Fletcher Henderson
Mary Lou Williams,Imogene Coca
Mary Lou Williams,Marian McPartland
Mary Lou Williams,Herschel Evans
Mary Lou Williams,Nicole Barclay
Mary Lou Williams,Bill Robinson
Mary Lou Williams,Virginia Burley
Mary Lou Williams,George Auld
Mary Lou Williams,David Stone Martin
Mary Lou Williams,Benny Carter
Mary Lou Williams,Father Crowley
Mary Lou Williams,Mel Torme
Mary Lou Williams,Harold Baker
Mary Lou Williams,Father Anthony Woods
Mary Lou Williams,Garland Wilson
Mary Lou Williams,Bud Powell
Mary Lou Williams,Johnny Dankworth
Mary Lou Williams,Max Roach
Mary Lou Williams,Leonard Feather
Mary Lou Williams,Johnny Hodges
Mary Lou Williams,Annie Ross
Mary Lou Williams,Joe Williams
Mary Lou Williams,Dick Wilson
Mary Lou Williams,Josephine Baker
Mary Lou Williams,Harris Levy
Mary Lou Williams,Jack Howard
Mary Lou Williams,Bill Clark
Mary Lou Williams,Chick Webb
Mary Lou Williams,Chu Berry
Mary Lou Williams,Andy Kirk
Mary Lou Williams,James P. Johnson
Mary Lou Williams,Erroll Garner
Mary Lou Williams,Alvin Ailey
Mary Lou Williams,Kenny Dorham
Mary Lou Williams,George Wein
Mary Lou Williams,Lester Young
Mary Lou Williams,Gloria Vanderbilt
Mary Lou Williams,Bennie Moten
Mary Lou Williams,Norman Granz
Mary Lou Williams,Joe Glaser
Mary Lou Williams,Johnny Garrett
Mary Lou Williams,Vi Redd
Mary Lou Williams,Melba Liston
Mary Lou Williams,Josephine Burley
Mary Lou Williams,Jack Kapp
Mary Lou Williams,Van Cliburn
Mary Lou Williams,Stella Brooks
Mary Lou Williams,Babs Gonzales
Mary Lou Williams,Katherine Dunham
Mary Lou Williams,Hilton Ruiz
Mary Lou Williams,Illinois Jacquet
Mary Lou Williams,Earl Thompson
Mary Lou Williams,Milton Orent
Mary Lou Williams,Timme Rosenkrantz
Mary Lou Williams,John Joseph Wright
Mary Lou Williams,Julia Lee
Mary Lou Williams,Blanche Calloway
Mary Lou Williams,Thelma Carpenter
Mary Lou Williams,Howard Burley
Mary Lou Williams,Art Tatum
Mary Lou Williams,Peggy Mellon Hitchcock
Mary Lou Williams,John Williams
Mary Lou Williams,Jane Jarvis
Mary Lou Williams,Charlie Parker
Mary Lou Williams,Hot Lips Page
Mary Lou Williams,Louis Armstrong
Mary Lou Williams,Lorraine Gillespie
Mary Lou Williams,Bubber Miley
Mary Lou Williams,Father Peter O&#039;Brien
Mary Lou Williams,Cab Calloway
Mary Lou Williams,Leonard Harper
Mary Lou Williams,Robert Harris
Mary Lou Williams,Buzzin&#039; Harris
Mary Lou Williams,Billy Taylor
Mary Lou Williams,John Hammond
Mary Lou Williams,Edmond Hall
Mary Lou Williams,Lovie Austin
Mary Lou Williams,Woody Herman
Mary Lou Williams,Art Blakey
Mary Lou Williams,Josh White
Mary Lou Williams,Boo Frazier
Mary Lou Williams,Count Basie
Mary Lou Williams,Ben Pollack
Mary Lou Williams,Fats Waller
Mary Lou Williams,Percy Heath
Mary Lou Williams,Sarah Vaughan
Mary Lou Williams,Sonny Greer
Mary Lou Williams,Buddy Tate
Mary Lou Williams,Anna Jane Rouser
Mary Lou Williams,Orlando Wright
Mary Lou Williams,Thelonious Monk
Mary Lou Williams,J. C. Heard
Mary Lou Williams,Red Norvo
Mary Lou Williams,Roland Mayfield
